pd,w,pb,P.I,O,k,n,D60,Ya,Suction
1.75,15.315799787124607,28.552649627468064,15.763199148498433,0.24572735889147643,1.0231261447945546e-10,0.2855847816848587,0.06492485623053404,45.57321618638743,1077.0713525445028
1.754494090338095,16.31686365539684,30.3603493877324,14.3,0.31492159138492104,5.161980677718154e-11,0.28044393203706364,0.065,30.96627268920632,196.62726892063205
1.6531685376288188,18.16699130240665,31.672378559726,9.67952568728784,0.2868481897250848,2.0181034885599692e-10,0.36339275890033945,0.065,31.669913024066492,1000.0
1.7772783295723396,15.85702547562717,29.94780593354996,20.419645920707172,0.2652592067073962,4.773192366543196e-11,0.29677762012218867,0.06993519832315095,40.15552402443773,506.48016768490555
1.6341648295631037,19.406725453980677,33.221313380072914,24.0,0.3088221242433655,3.0400007238084866e-10,0.37378959923559985,0.13,38.861172347896535,795.0110226213769
1.6648904513281484,14.63869358398143,26.01442731181196,23.552914491213002,0.23215336814059204,1.1716187065694342e-09,0.3594890451328149,0.12233567699222285,27.383216150388858,1436.1306416018572
1.595268695124598,17.772391260383163,29.965752093897358,22.218652235463573,0.3241970430913719,1.866843879407301e-09,0.3787133918670955,0.09946260975080412,27.526869512459793,100.0
1.6838521510637137,16.01789780001091,28.604239711505564,18.4976667319005,0.3070855908086406,3.3420070502380965e-10,0.3267081720850971,0.06838521510637138,73.22956978725726,500.0
1.7023800389511958,17.56409002383646,31.546014994186976,16.125056740885583,0.29816489244812544,1.0013423615780384e-10,0.3101127201906917,0.06647181995232708,31.532367885585003,217.74559618616672
1.5287430556638353,22.36885416504247,35.723497222265536,11.485763915958845,0.3550055554689317,3.737494084645521e-10,0.35912013896468475,0.06106006948234238,49.737500194903674,781.4236084041156
1.665051719467392,15.95684731732919,28.207551939951404,11.053620362717448,0.28453316828457575,4.6139162312652406e-10,0.30068776707551753,0.06658916096024872,29.64211829332297,100.0
1.6417415641171165,17.215618102360374,29.842073084532437,13.390673283477398,0.29695692735285273,1.2067424056755633e-10,0.3217827709411411,0.07803595077621583,55.929964270690846,388.6891623543565
1.6017680971359751,16.57744282030166,28.092350683975457,19.065866541629873,0.32003666588518676,3.133101485717958e-09,0.3596342843746058,0.06846342843746059,31.225571796983402,151.2190520846473
1.7469261211092806,15.790879897638664,29.311803666935752,23.803539044810535,0.3156281404689731,2.5295635487205106e-11,0.3293207525799012,0.1290377422602965,34.98663530917078,112.0282217462938
1.5781797888904356,19.694863174558982,32.62654380392992,15.217755666991485,0.3284433268240489,5.653551133398297e-10,0.35570016809609983,0.08698492571587665,32.80513682544102,100.0
1.7772888083305254,15.820333937521061,29.891392958736944,20.5,0.26523722927107907,4.116094283699329e-11,0.2970844766677898,0.07,40.28806411488168,500.0
1.8453897139179822,13.55746287369081,26.860648711051038,21.443199935646856,0.2690132561867533,6.068050176681672e-11,0.2767727997425874,0.0861691417539461,43.801828994320665,373.34172292742227
1.6190158425390955,16.86014623882242,28.948627312820506,19.58820857442535,0.31750182798528026,2.405432091177996e-09,0.35808501052070196,0.10839122567065479,28.4009749254828,100.0
1.7568360291240601,16.390623534015038,30.542284047598873,20.739261019342102,0.24160554388172928,6.001521447425414e-11,0.30683787504890975,0.0741016174744361,34.45311767007519,1404.2955922631581
1.6516646402672657,16.291919966591756,28.510799149553556,22.39565602338577,0.2506695036258277,7.875411533614027e-10,0.3581664640267266,0.10249696040089891,28.375151979955056,1270.8080033408241
1.5708006292149779,20.02725842693232,32.98746251682968,9.3,0.3405196224710133,3.9167032628815907e-10,0.3445383191014497,0.0593236764045895,31.621806741545857,270.18696630436386
1.7019994424697642,15.279977698790569,27.757152832942054,19.56579154347553,0.27162775902737074,7.370661565283052e-10,0.32617201796053497,0.1002862319923618,28.37140467727561,860.0111506047156
1.753838325030411,15.075527325449313,28.010827794380216,17.57101348303836,0.2555345919151233,1.1470342228666027e-10,0.2976511284606027,0.08691916251520551,31.98834634545205,1331.3910575753423
1.7051439000510138,15.666958143804543,28.44050793248438,16.52703114737552,0.2763704899540874,2.282365315246596e-10,0.30992240428352796,0.06679599286078672,29.873588577258737,602.8780010202788
1.6,20.255379385081298,34.00860701613008,14.210758770162599,0.33517898068549595,1.541035198266114e-10,0.34355379385081297,0.06487506227822765,33.55329562499188,107.13929838699201
1.7749926185671165,15.567388182706523,28.956320792507235,18.224741649849072,0.27673684316662045,1.3217555764062397e-10,0.2892518453582209,0.06756222319626687,46.74963092835582,601.5740334888806
1.6245581922880241,18.053016925437113,30.908288326562133,13.37629384064674,0.2612896047816319,2.1188963924466067e-10,0.3270105086376198,0.06236745768640723,34.90463269919157,672.4406735194584
1.7754690970005709,14.344069592906918,27.01841318881714,22.767257664591654,0.29713806131673326,1.4379996682889797e-10,0.31271148299565976,0.10886727425014267,37.566362874928664,195.53968504054907
1.6683259648697277,17.167403513027217,30.299431234410555,15.419584179249936,0.29699115784367336,2.535206117741095e-10,0.36066961405210884,0.09205938582661537,30.0,791.8508782568049
1.648931408981472,15.113270647963962,26.56413558044589,20.367494713702538,0.2958762446351929,3.147886099131172e-10,0.34791451271851775,0.06989314089814722,26.14960274259391,100.0
1.643019716979194,18.107283692708528,31.401934446032087,12.37283692708528,0.3035204824791752,1.3902762237290354e-10,0.3171562978437489,0.06230197169791939,41.875574124986,254.17304583317778
1.8372549049681048,13.871794793141879,27.314141689800557,20.36908008309422,0.2552533933875596,4.6233029994735386e-11,0.2735490190063791,0.06989441942185018,49.64102603429061,521.116115629964
1.7478001911509993,16.38999590390716,30.271556761355928,10.066662115452402,0.29262000819218564,1.6751974260440673e-10,0.25947989623231477,0.059073326961633366,105.34005734529974,576.6662115452402
1.727305499428046,16.969458422869803,30.82635698012526,11.982629120026758,0.3040598592001003,8.844939484374443e-11,0.2757723844574797,0.06087424548574295,97.03596571410654,500.0
1.5922333054751623,20.713359767245382,34.26386026806546,14.3,0.33213808431620695,2.0884745411239397e-10,0.34610667780993515,0.065,62.76769616497755,500.0
1.7039880221323813,18.053858721940568,32.13958350700977,18.33473525873639,0.3285128624064686,1.0648995244815768e-10,0.32195453930793516,0.09203688575441912,30.504287468822852,100.0
1.7173691727187324,16.530494745813243,29.929556583766022,12.09023156299868,0.2842805263656291,5779765380.497264,0.2830069774550009,0.06098953381749858,106.08372946001133,1151.2210546251652
1.6616947172657746,16.939894631431095,29.83187737189822,17.904317250169143,0.2840926385059568,1.340798495838344e-09,0.33467159340373587,0.08915264136711282,30.398946314310926,979.7892628621856
1.7005306406835206,14.64327298455057,26.60322173417605,20.171002776217204,0.28783259049625454,4.3745903849016726e-10,0.32646114201779014,0.06973467965823968,68.03662947097365,553.0640683520637
1.7451900935403453,16.34969042313579,30.28980964359281,20.710433407609894,0.23533863786179746,1.3716584099344338e-10,0.31112643919877553,0.07360742984474106,34.51900935403452,1500.0
1.6724812088715417,17.34658069008752,30.606433973747347,12.692409735036708,0.3196050847811689,5.223253971241662e-10,0.30625563733853745,0.06274937362905139,32.25062637094861,228.6072211970633
1.5813378639631905,21.006349522576667,34.776726029709174,12.474601909693341,0.3342834465990798,2.485188004537131e-10,0.3407868445714726,0.06140135918895715,26.850339797239286,100.0
1.65,18.056511098732486,31.4432433129086,15.988007425680618,0.3313870368896724,1.4496671107235637e-10,0.33053422229295726,0.06636129631103277,65.29799984084623,391.09629511737955
1.7169077117297586,17.492768648107244,31.74559165705309,21.766506540711426,0.26080210695864103,8.076469283676603e-11,0.3314148335981416,0.11503329125218995,56.17126003960705,1177.6401192779372
1.6877961607029555,18.27383985737853,32.23410272698263,14.46241424933378,0.3212440767859409,1.022090136686465e-10,0.309166830001269,0.08328529428245117,54.89906035909166,683.9338214693604
1.7142818460626352,17.571544618120942,31.83227360308293,10.498916897537853,0.3181517540559391,6.266084000296436e-11,0.2758536614563717,0.05928455381879056,34.10704615156588,249.8646121922316
1.8539032784820546,14.11934430358906,28.02504253254032,24.0,0.31370639366973985,6.48468544117553e-11,0.28943868860717814,0.13,27.0,72.67705062561707
1.6547553133485131,15.654404359726765,27.5249949646142,15.865170572392195,0.30657340599544614,1.1417231565002523e-09,0.3271565994569517,0.06626223433257435,27.0,100.0
1.6172112744488074,16.5,28.301197302854124,23.233885526053967,0.2961454815731873,2.6770473382833464e-09,0.3759565830761986,0.11686660901806803,27.970008647289795,406.44578957841276
1.609216442207467,19.732223956333552,33.21627112897062,14.540742731361513,0.3258001984475296,2.6689135926270523e-10,0.3405563146634474,0.08366894399034211,27.426052443907892,242.60524439078947
1.6741974552766286,16.637388582918447,29.547710962020897,11.742675376902042,0.27364904402005474,3.224997277573803e-10,0.3005343947738588,0.061419745527662856,31.465605226141225,783.9491055325713
1.7059461351743832,16.40276325580269,29.695890262625547,22.581147311034194,0.26045855116295963,2.390320332745366e-10,0.3381084297964518,0.10567681104630045,66.43231889536996,1094.6135174383405
1.6562291033554184,18.350517440722967,31.929534158038635,20.5,0.27775258720361484,1.4419881404042336e-10,0.3456332591500012,0.07,32.4980098433732,937.54975391567
1.6433092556583064,16.840895992006267,29.34084412035108,19.276155539341744,0.29059826338244543,1.806473953029955e-09,0.3482485496677121,0.09834537217084674,29.408959920062657,781.7919840125315
1.785364185402592,13.813910111861762,26.34517650204893,24.0,0.2827792977443051,5.4721359559936795e-11,0.3156401966256875,0.13,33.035323033189336,453.64185402591943
1.6611016452287597,17.719780636165368,31.067484702378767,14.3,0.32797747731590177,1.6951784847879245e-10,0.31918928706753746,0.065,60.387093429191154,351.97806361653704
1.6690025837108622,18.724935407228447,32.90149173732006,17.372084366589377,0.31206218823450566,8.37304909050638e-11,0.33065090429880173,0.08558613235343397,74.93264434377011,816.7097285143687
1.7086263824104673,14.337057221135618,26.192041353195002,19.90573810061225,0.2839200192471692,4.423741625601943e-10,0.3220573810061225,0.06952075653275182,67.1245391965109,595.8486934496369
1.687588397747594,17.579322141717814,31.367232021794152,11.23084573251498,0.3281723969404031,6.674305493818339e-10,0.28975688486152174,0.060068763284837484,32.79322141717814,100.0
1.8189500381065344,12.202998610232273,23.951538180749214,19.772002510548152,0.2598849934994735,21692005200.421177,0.28265498049842064,0.06967500112078043,33.74000089662434,158.49979825952332
1.6379363674446394,18.070974053175995,31.245730376763134,12.009740531759956,0.30192285833974375,1.414821540053027e-10,0.31737415568094407,0.06179363674446394,44.489868171328325,283.2207574592036
1.6261238297266583,16.169771064920152,27.875444324145704,17.64032255694719,0.31516285108200254,2.0717596389889602e-09,0.34548074897493875,0.06769380851366709,27.0,100.0
1.5789711682544092,16.541153269823635,27.694959947282317,23.697523466796287,0.3128148102857936,3.371315926365784e-09,0.39405347479405645,0.12851848228634916,26.22634298402999,108.23065396472691
1.5693542610724285,20.883071736594644,34.338708522144856,20.5,0.3266457389275715,2.355374488353319e-10,0.38393542610724285,0.08403139160864277,40.0,733.8565268107129
1.58541151291932,20.682356088508502,34.37082302583864,22.72350738044049,0.3175766531334931,3.154222767736164e-10,0.385541151291932,0.10811726937897981,40.0,817.6439114914984
1.711547051735455,17.01951063086357,30.8361048392879,14.800213394463812,0.26622647413227246,1.529904835369489e-10,0.30075332530018245,0.06835194542681937,34.90803047372795,1448.4316088181638
1.6850205694390206,15.389402673109418,27.651187112602415,18.47994073115988,0.2636779663054784,8.479035025315783e-10,0.3269547472341544,0.10296297500976268,29.62859965182863,974.2800696342744
1.81599911284867,14.150551529564115,27.330808722968584,21.753638919116312,0.30815791808292975,1.0909483956489085e-10,0.2937159248809924,0.11494706492191344,27.231583616585947,46.2108531610163
1.652154262835916,16.211382948656336,28.398961248236805,18.69666168156018,0.306145345030588,2.20025441386675e-09,0.3398019889305243,0.10402446537907026,58.108646961982586,244.30852567183186
1.6,20.33676915698532,34.138830651176505,16.083304113787936,0.3306684722371289,1.9701991367282238e-10,0.3519053687518434,0.07694997602022843,34.28692049448614,265.46120643393215
1.5619895118092695,21.240314645721917,34.6912569606729,9.3,0.3415301129929812,2.9721198303893613e-10,0.3351544574810605,0.058,52.89528031417123,1000.0
1.6234288631195484,19.40189358041731,33.08817812793911,12.347594740037623,0.3168664284523687,1.54156192420797e-10,0.3518096210398495,0.065,31.828556844022575,451.4329467932279
1.6870913823336393,16.399538750273443,29.151324291298074,14.3,0.3080498698582492,4.6983972679376046e-11,0.309104352213764,0.065,32.11818970556065,311.81897055606544
1.576590549925144,18.791190937032148,31.212333132162065,15.822676989520136,0.3220538380959932,8.59096081077929e-10,0.35715334623690015,0.06498858248877158,32.340945007485615,267.0472503742809
1.5692936019725323,18.225346187197815,30.17276529049297,14.82382120208818,0.33886012275769023,2.2767547693749835e-11,0.35922576689615293,0.06542243645329691,32.87256788241905,176.03856159344537
1.7047594184662307,15.413418939118168,27.843297166225586,16.829363614868758,0.25303541689540404,6.3112587787463e-11,0.31361267112007474,0.08194934381097621,29.21772259333956,747.0636385131243
1.730982947479076,15.49017052520924,28.488311936764646,14.3,0.2572151116106685,6.18146363547756e-11,0.29060682100836954,0.065,32.159545266108694,730.056841736413
1.7670335013208587,14.71670916167816,27.554271332187874,15.749172841666327,0.2863216721116802,8.333206047550913e-11,0.28209054254138266,0.08958778534693712,32.24512303628127,494.84731683671396
1.70437589420556,17.749992051506133,31.952816345083907,24.0,0.24418699328351598,1.3210604701525393e-10,0.3471246621890106,0.13,62.12529806852002,1412.5139098642676
1.654902624721757,18.16991250927476,31.720107259831245,11.20302010387731,0.28598052494435144,1.5507965003709904e-10,0.36264069992580195,0.0658495625463738,30.0,1000.0
1.659036803181423,18.591855944325097,32.406364933196514,9.3,0.33596299950290265,1.8517537636060804e-10,0.2936593586478953,0.058,33.362960039767785,100.0
1.6076134522700734,20.298787332862346,34.21357918298706,20.16283282803961,0.29768583585980196,3.6933670939595375e-10,0.38150743800516135,0.12646518287460878,39.45618198070905,1423.8654772992663
